id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365
5580390,Cozy private large room in La Jolla,28931160,Francoise,La Jolla,32.83045499,-117.2511176,Private room,90,4,52,96
5592898,Modern townhouse 1 mile from beach!,28997459,Joshua,Pacific Beach,32.80481771,-117.2380449,Private room,89,1,40,73
5593840,La Jolla Hideout: Private guest quarters near UCSD,19834661,Brenda,Torrey Pines,32.87217004,-117.2462307,Entire home/apt,125,2,42,137
5603755,Beautiful Cottage,29050845,David,College Area,32.77067449,-117.046716,Entire home/apt,75,2,43,241
5604274,San Diego Gaslamp,29053496,Amanda,Core,32.71856939,-117.1549509,Entire home/apt,145,1,53,336
5608150,Luxury 3 Place in Downtown Gaslamp Quarter,11692963,Sb,East Village,32.71331593,-117.1573836,Entire home/apt,89,1,202,289
5615111,Awesome House in Unique Area near Balboa Park,29104656,Jill,Balboa Park,32.72663203,-117.1317054,Entire home/apt,159,4,43,7
5620856,Detached Granny pad in Hillcrest,20148399,Tommy,North Hills,32.74553106,-117.1463643,Entire home/apt,70,2,192,144
5658694,Amazing 3 Bdrm 2 Blocks From Beach!,1279757,Staci,La Jolla,32.83019892,-117.2761406,Entire home/apt,356,1,93,0
5659713,"Studio, private entrance, garden events with extra",29336376,Gaye And Neal,Clairemont Mesa,32.80509926,-117.1826965,Entire home/apt,75,3,44,29
5668001,Modern Gaslamp Loft (Free Parking!),29384873,Alexander,Gaslamp Quarter,32.71246349,-117.1597256,Entire home/apt,200,2,65,83
5671927,Charming La Jolla Cottage - Village,4900377,Mo,La Jolla,32.84484521,-117.2664948,Entire home/apt,225,1,187,7
5672944,Cozy Industrial-Design Suite near Balboa Park,29413701,Jill,Midtown,32.74491883,-117.1487141,Private room,65,1,104,23
5681294,Soulful 1 BR Home w/ Yard 2 Blks to Beach,2833833,Ryder & Michelle,Pacific Beach,32.80252455,-117.2543597,Entire home/apt,125,3,22,0
5693929,Couples Cottage Steps to Sand w/AC,17168667,Emily,Ocean Beach,32.75070182,-117.24929,Entire home/apt,88,2,170,110
5694066,VIP Tropical Paradise 4 ComicCon w/Swim Spa for 8,29519411,Collette,Bay Park,32.78191561,-117.1854543,Entire home/apt,700,2,37,44
5696509,"Spacious, Sunny 2nd Floor Bedroom",12384860,Jo Clare,Carmel Valley,32.94779438,-117.2183712,Private room,65,1,18,341
5696748,Convenient Private Room in SD!,12384860,Jo Clare,Carmel Valley,32.94792417,-117.2180496,Private room,48,1,33,359
5730977,Room for Nature Lovers,12852561,Timi,Scripps Ranch,32.89823861,-117.1041744,Private room,60,2,41,135
5737932,Beachside Studio with Parking !,29757049,Annette,Ocean Beach,32.75149772,-117.2506366,Entire home/apt,95,2,182,218
5738584,Bedroom in Linda Vista,29761361,Jeff,Linda Vista,32.79541204,-117.1759468,Private room,49,3,150,329
5750685,Awesome Two Bedroom Craftsman House,29639228,Norman,North Hills,32.75285078,-117.1371609,Entire home/apt,117,1,251,144
5751783,Peacock Room,17618378,Chingching,Clairemont Mesa,32.80611552,-117.1631266,Private room,62,2,35,82
5773979,Master suite and bath w/ Amenities!,29956295,John,Serra Mesa,32.79411067,-117.1398386,Private room,58,1,15,0
5780850,"Beautiful 4,000 sq. ft. San Diego Penthouse",29990718,Gary,Cortez Hill,32.72269146,-117.1579944,Entire home/apt,399,3,41,354
5782655,BRAND NEW - Bay View Beach House,29999547,Carolyn,Mission Bay,32.78398664,-117.2524163,Entire home/apt,300,2,41,340
5783498,Beach In Beach Out,8159961,Jasmine,Mission Bay,32.77846068,-117.250852,Entire home/apt,125,6,17,0
5785860,Private Bedroom in North Park Condo,187155,Fayanne,City Heights West,32.7518962,-117.1229122,Private room,63,3,19,0
5794886,Downtown Top Floor Apartment Views of El Cortez,29990718,Gary,Cortez Hill,32.72252187,-117.1571149,Entire home/apt,189,2,70,68
5797674,Quiet Zen 1bed. @ Otay Ranch,29663630,Herbert,Otay Ranch,32.62531962,-116.9764924,Entire home/apt,89,4,89,286
5807388,Uptown Retreat w/ Private Entrance,30127214,Nichole & Joseph,Midtown,32.73566063,-117.1647389,Private room,90,3,26,0
5812722,Private Entrance Room by the Beach,3475472,Marie & Charles,Loma Portal,32.75041136,-117.2399363,Private room,100,2,253,331
5814777,Heart of Pacific Beach Condo,6989965,Greg,Pacific Beach,32.79980425,-117.2508914,Entire home/apt,149,2,75,174
5815312,Ocean View Home with Pool,30173779,Colleen,Ocean Beach,32.7383896,-117.2464962,Entire home/apt,370,5,22,358
5834567,Charming Beach Cottage,23758254,Leslie,Loma Portal,32.74911637,-117.2356467,Private room,89,1,104,89
5835448,Beach & Bay! Garage/WiFi/Amazing Patio for Pet,30292126,Tara,Mission Bay,32.76130069,-117.2509619,Entire home/apt,260,2,80,265
5835689,Private Bedroom and Bathroom - Front (6234),3677994,Drew,Linda Vista,32.79060043,-117.1836637,Private room,49,1,38,99
5836388,Windansea sunny 1/Bd Bungalow in beach block,30286455,Anna,La Jolla,32.82805074,-117.2773095,Entire home/apt,285,2,60,328
5845497,Private Room in an Amazing House!,18684207,Dave,Balboa Park,32.71564658,-117.1451163,Private room,62,2,125,9
5851823,Cozy Studio in Pacific Beach,24806117,Ozan,Pacific Beach,32.79671528,-117.2432262,Entire home/apt,85,1,203,280
5862910,Private Room in Mission Hills,7597786,Sam,Midtown,32.74244971,-117.174657,Private room,65,1,335,326
5884420,Ocean Beach Sunset Cottage,6392651,Rodney,Ocean Beach,32.74012894,-117.2496464,Entire home/apt,225,2,22,344
5890940,Great Location - Family Home,30593431,Alex,Bay Ho,32.83433671,-117.2260636,Entire home/apt,105,1,103,48
5904956,Study or Rest near SDSU,14405307,Elisabeth Or John,Rolando,32.75908428,-117.054914,Private room,50,1,69,283
5913874,Cortez Hill garden Pied-a'-terre,29990718,Gary,Cortez Hill,32.72212475,-117.1589217,Entire home/apt,115,2,144,151
5926123,View the ocean from patio deck!,19227289,Susan,Mission Bay,32.76299982,-117.2506661,Entire home/apt,289,3,46,254
5933019,"""10 min away from everything""",30806074,Lara,Mission Valley,32.77441783,-117.1479048,Entire home/apt,155,1,30,45
5934381,"Fun & Modern  home in North Park, San Diego",13838079,Victor,City Heights West,32.74843564,-117.1132148,Entire home/apt,149,3,65,110
5939370,Admire Harbor Views from the Porch at a City Gem,12235160,Lucinda,Park West,32.72778644,-117.1643276,Entire home/apt,137,3,99,254
5954430,Heavenly Beach Penthouse,26183694,Cy,Pacific Beach,32.80134246,-117.2590515,Entire home/apt,550,3,31,349
5993331,Bright private bedroom near UCSD,26963217,Lucy,La Jolla Village,32.85430314,-117.234342,Private room,70,2,82,263
6005671,Awesome Beachside Oasis in OB!,4374657,Joanie,Ocean Beach,32.75163759,-117.2511013,Entire home/apt,150,3,170,144
6013835,Beach Cottage impeccably designed,6967280,Clem,La Jolla,32.83695505,-117.279179,Entire home/apt,175,3,107,317
6018662,Cozy Bedroom in Peaceful Home,31049371,Patty,Palm City,32.57646777,-117.0752576,Private room,38,3,96,83
6032925,Lovely spacious Point Loma house,6660574,Becky,Roseville,32.74018889,-117.2163741,Entire home/apt,750,1,19,133
6033212,Charming Spanish Casa Mayor,8925777,Laurie & Andy,Kensington,32.76152837,-117.1023329,Entire home/apt,173,3,65,307
6042720,1Bed Apartment 8 blocks to beach!,9651363,Michelle,Pacific Beach,32.80321406,-117.2443716,Entire home/apt,136,3,18,360
6051610,Charming Mission Hills / Hillcrest,31403040,Patrick,Old Town,32.7523977,-117.1712791,Entire home/apt,99,2,74,65
6063265,Serenity by the beach!,13940687,Melissa,Pacific Beach,32.79945779,-117.2527516,Entire home/apt,95,3,18,287
6065743,Point Loma Guest Unsuite Completely Separate,13204116,Dino,Roseville,32.72705005,-117.236792,Entire home/apt,86,2,97,130
6066246,FAMOUS WindnSeaBeach CASA ADD Studio Cottage Fee$,14866483,Liza,La Jolla,32.83129001,-117.2746502,Entire home/apt,266,2,34,332
6078096,CLASSIC LITTLE ITALY BEAUTY--Villa Porticello!,7632608,Nina,Little Italy,32.72974865,-117.1709548,Entire home/apt,149,3,104,229
6092132,Private Large Furnished Studio,31616114,Navid,Northwest,32.64691243,-117.0809993,Entire home/apt,110,1,233,327
6094499,"La Jolla Studio, Ocean Views & Loft",28317398,Portia,La Jolla,32.81310475,-117.2697396,Entire home/apt,115,3,113,73
6098460,"Cozy Room, Private Bath/Quiet Area!",5140488,Joy & Justin,Otay Ranch,32.63700791,-116.9858676,Private room,49,2,16,179
6103979,Coastal Home with Amazing Views,17793429,Gina,Pacific Beach,32.80769787,-117.2425219,Entire home/apt,340,2,17,352
6104675,Surfer's Oasis - 2 bedroom - Air Conditioning!,8959661,Molly,Mission Bay,32.78284593,-117.2515304,Entire home/apt,165,4,50,228
6119361,Private Room and Bathroom in a Beautiful House!,18684207,Dave,Balboa Park,32.71549751,-117.1442935,Private room,63,2,147,3
6119469,Just Remodeled! Beachfront Complex w/ pool in PB!,22212827,Eileen,Pacific Beach,32.79976465,-117.2579299,Entire home/apt,245,3,27,351
6122430,Spacious Pacific Beach Apt 4 min To Bay,3252661,Luis,Pacific Beach,32.79440706,-117.2425488,Entire home/apt,115,3,57,20
6123863,Gorgeous Renovated House with Deck,9072515,Jessica,West University Heights,32.75992032,-117.1429243,Entire home/apt,500,3,27,363
6130536,Top Floor 2 Bed Beachfront Condo w/ Amazing Views!,22212827,Eileen,Mission Bay,32.78475094,-117.2542693,Entire home/apt,250,3,22,215
6133424,"Remodeled VIEWS, VIEWS of Ocean,Bay,Downtown",3736562,Renee,La Jolla,32.81237227,-117.253654,Entire home/apt,338,2,16,332
6133794,Ocean View Oasis (w/AC!),5523418,Mitch,Ocean Beach,32.74043846,-117.2515367,Entire home/apt,299,2,167,141
6145732,"BOAT, BED & BREAKFAST - ""EFFEN DREAMER"" 48'",2990799,Shaun,Midtown District,32.71898587,-117.2216087,Entire home/apt,325,2,15,86
6170101,"Bright, modern, No. Park studio apt",11247193,"Judy & Bill,   Jenna",North Hills,32.7377987,-117.1217793,Entire home/apt,75,1,319,79
6171665,Spacious Studio in North Park w AC and Dogs OK,32021074,Melissa,North Hills,32.74259439,-117.143189,Entire home/apt,60,2,169,346
6183596,Deluxe Room with King+Queen Beds,7597786,Sam,Midtown,32.74100406,-117.1733721,Private room,99,1,314,339
6184448,Historic Gaslamp Loft Living,9558234,Virgil,Gaslamp Quarter,32.71427296,-117.1594424,Entire home/apt,250,2,42,0
6187081,Spacious bedroom and dining room,17618378,Chingching,Clairemont Mesa,32.80580064,-117.1651048,Entire home/apt,92,2,25,0
6197669,Mid Century Modern APT - On Site Parking,9195353,Lorrie,North Hills,32.76347431,-117.130076,Entire home/apt,160,5,27,223
6198037,3 Bedroom Pad by the Park,22922464,Ebraheem & Danielle,Balboa Park,32.71863228,-117.1338662,Entire home/apt,149,2,194,132
6199237,North Park Shackteau,3132437,Marney,North Hills,32.74027437,-117.1273018,Entire home/apt,95,2,114,357
6207741,La Jolla WindanSea Paradise - Newly Renovated,26183694,Cy,La Jolla,32.83148003,-117.2781445,Entire home/apt,140,3,130,262
6226929,3 master bedrooms in pacific beach!,2780453,Keith,Pacific Beach,32.79662251,-117.2439375,Entire home/apt,350,3,21,8
6228450,Attached Cottage by the Sea in OB,32010170,Tessa,Ocean Beach,32.74191284,-117.251992,Entire home/apt,120,3,15,0
6237028,"Private Room&Bathroom,Pool,JQZ&Heart of DowntownCV",31616114,Navid,Northwest,32.64708338,-117.0824556,Private room,65,1,24,354
6238149,OCEANFRONT Condo Steps to the Sand!,25411495,Josh And Natalie,Pacific Beach,32.79976336,-117.2576744,Entire home/apt,249,7,22,299
6246004,"Best MB Location, Ocean Views, Pool, Bikes, Value!",28790148,Eric,Mission Bay,32.79047803,-117.2549273,Entire home/apt,209,1,24,145
6246552,"Oceanfront Exper 3BR/7Bed Pool/Tub/Pets, Location!",28790148,Eric,Mission Bay,32.78923055,-117.2550505,Entire home/apt,449,1,16,0
6250045,North Park Cottage with Character,32459950,Susanna,North Hills,32.73794181,-117.131766,Entire home/apt,85,2,159,351
6255485,Gorgeous Private 2 BD Home in PB,7806201,Marie,Pacific Beach,32.79837994,-117.2326891,Entire home/apt,155,1,187,305
6259515,Guest House in Pacific Beach W/ Garage and A/C,29924756,Gina,Mission Bay,32.78821101,-117.2349157,Entire home/apt,110,3,106,113
6263057,"Couples Cottage Two-Steps to Sand, Parking, AC",17168667,Emily,Ocean Beach,32.75214911,-117.2507908,Entire home/apt,99,2,173,19
6272140,3 Levels of Bay Views!,8735628,Cindy,Mission Bay,32.78163004,-117.2524372,Entire home/apt,600,3,77,245
6273139,Beautiful 3 Bedroom 2 Bath Updated Home w/ Garden,14767766,Eli,College Area,32.76605703,-117.0639065,Entire home/apt,240,3,20,160
6273284,Charming Mission Bay Retreat!,8735628,Cindy,Mission Bay,32.78081095,-117.251954,Entire home/apt,250,3,19,270
6273552,Private Luxury Executive Home,31855883,Carianne,Rancho Bernadino,33.00538904,-117.0676972,Entire home/apt,325,21,15,105
6274605,"Bed, Bath & Large Private Patio w/Bikes",32610539,Tyler,Pacific Beach,32.79793544,-117.2388591,Entire home/apt,99,2,205,343
6274883,"North Park Private, Quiet 2br/2ba Cottage",32607555,Jane,North Hills,32.7454759,-117.1365313,Entire home/apt,155,3,29,1
6283858,Hilltop Retreat Hillcrest/Northpark,25457305,Lidia,North Hills,32.74886866,-117.1430748,Entire home/apt,86,31,31,295
6289127,Shared Beach Cottage - La Jolla,20703059,Lc,La Jolla,32.85196827,-117.2558773,Private room,85,3,73,38
6291366,Chez Christy,32709839,Christy,Pacific Beach,32.80330055,-117.2462851,Entire home/apt,150,2,41,221
6292574,Cozy & Private Bed/Bath near SDSU with Mrs. Chou,24456919,Cynthia,El Cerritos,32.75925252,-117.0667729,Private room,49,1,66,365
6315136,Sunset and Ocean Views Forever,32854931,Jill,Loma Portal,32.7411398,-117.2437883,Entire home/apt,800,4,15,297
6325180,"Large 3BD, View, 2 blks to Beach",7151315,Richard,Pacific Beach,32.8065287,-117.2560254,Entire home/apt,225,2,73,325
6334649,Large house for San Diego fun!,32978529,Cindy,Linda Vista,32.79546734,-117.1727126,Entire home/apt,300,1,23,0
6350667,Great Mission Beach Location Views!,28790148,Eric,Mission Bay,32.78996142,-117.2552427,Entire home/apt,219,1,18,133
6358412,"1 bedroom apartment, single unit",30235204,Michelle,Grant Hill,32.71114705,-117.1415768,Entire home/apt,84,2,352,85
6362643,Just Remodeled Bay/Ocean Paradise,3736562,Renee,Pacific Beach,32.79478533,-117.2436946,Entire home/apt,125,2,29,235
6362729,REDUCED RATES- BOOK NOW!  BELMONT BEACH HOUSE,8705238,Celebrity Vacation Homes,Mission Bay,32.77244699,-117.2524654,Entire home/apt,599,2,48,351
6362962,Private room close to beach & bay,15614004,Eva,Pacific Beach,32.79483982,-117.2452249,Private room,75,2,42,45
6363127,"Mission Bay, Central locale. Private room/bath.",33152885,Jeffrey,Bay Park,32.80427719,-117.2119982,Private room,89,2,70,303
6364563,Stacey's 3 Bd Penthouse Water Views,5942374,Stacey,Mission Bay,32.78468245,-117.2523195,Entire home/apt,195,1,46,237
6376806,Beautifully Restored Victorian #216,2456675,Amy,Cortez Hill,32.7203084,-117.1618514,Entire home/apt,150,2,127,125
6378179,Dreamy n DelMar; Races/Beach/Hiking,33243381,Linda,North City,32.95739799,-117.2344738,Private room,65,31,15,110
6378414,Steps to Mission Boardwalk Beach House,16750396,Eddie And Marv,Mission Bay,32.78841111,-117.2526288,Entire home/apt,325,2,40,203
6378565,"10 mins to beach, Sea World, downtown and airport.",33152885,Jeffrey,Bay Park,32.80422363,-117.2113043,Private room,72,2,17,361
6391355,"Dust-free, Modern Studio near SDSU!",25969392,Jessica V.,San Carlos,32.78382965,-117.0574803,Entire home/apt,98,3,85,134
6405311,Nice room in great house with pool,1401426,Rose,Mira Mesa,32.92723775,-117.1583133,Private room,30,2,25,65
6416829,Ocean Front Jewel,33473930,Katherine,Mission Bay,32.78449383,-117.2533301,Entire home/apt,300,3,30,163
6426268,Amazing Location in Hillcrest,1378763,Michael,Midtown,32.74797846,-117.153956,Private room,71,1,264,86
6426590,South Park Bungalow Bedroom,33537864,Greg & Liscia,North Hills,32.73036865,-117.1261462,Private room,40,2,44,338
6451340,Crown Point Oasis By the Bay - Walk to the Sand,22486253,Cody,Mission Bay,32.78761835,-117.2370354,Entire home/apt,275,4,66,250
6451644,Historic exotic decor:Close to All,30218557,Devora,Roseville,32.74132029,-117.215318,Private room,65,2,91,341
6454514,Remodeled North Park Studio,33537864,Greg & Liscia,North Hills,32.74403561,-117.121269,Entire home/apt,69,2,213,340
6457714,Remodeled 2Bd/1Ba Home with Parking,3610939,Nick & Sarah,North Hills,32.74479073,-117.1265844,Entire home/apt,150,30,98,0
6465711,The Zen Den,9637085,Jose,North Hills,32.74198894,-117.1266846,Entire home/apt,95,1,29,360
6467502,Pacific Beach 3BD Family Friendly #3,33781517,Scott,Pacific Beach,32.80408269,-117.2396585,Entire home/apt,160,2,120,128
6478435,Large Private Room and Bath In PB!,33847898,Jon,Pacific Beach,32.80218423,-117.2301323,Private room,72,1,25,334
6491079,Charming Cozy Ocean Beach Cottage!,33923751,Thuy,Ocean Beach,32.73661586,-117.2541598,Entire home/apt,150,1,76,248
6491605,Stunning Windansea Ocean Front (A)!,33927017,Anissa,La Jolla,32.82857549,-117.2796443,Entire home/apt,500,4,40,338
6493489,Bay View Condo,28399095,Kaylee & James,Mission Bay,32.79202705,-117.2440397,Entire home/apt,200,3,59,178
6503976,"Cute, clean HOUSE - No cleaning fees!",33997037,Kristen,Webster,32.7269369,-117.0835738,Entire home/apt,149,1,111,56
6516151,San Diego 2BR Beach Home (802),34073051,Kelly,Pacific Beach,32.80193182,-117.2559666,Entire home/apt,148,2,94,249
6516402,2 BR Beachfront House (806),34073051,Kelly,Pacific Beach,32.80357264,-117.2576045,Entire home/apt,148,2,125,220
6516452,Beautiful 2BR Beachwalk Apt (4865),34073051,Kelly,Pacific Beach,32.80235997,-117.2581972,Entire home/apt,148,2,105,230
6516536,San Diego 1BR Beach Home (808),34073051,Kelly,Pacific Beach,32.80171601,-117.2576271,Entire home/apt,148,2,92,245
6529007,TWIN BEACH BUNGALOW #1,34149388,Ronnie,Ocean Beach,32.75221848,-117.2469078,Entire home/apt,120,3,112,348
6529502,TWIN BEACH BUNGALOW #2,34149388,Ronnie,Ocean Beach,32.75120037,-117.2467732,Entire home/apt,120,2,102,339
6538260,Wake up to World Famous Windansea,33927017,Anissa,La Jolla,32.83066173,-117.2810996,Entire home/apt,500,4,44,293
6542824,Modern 2BR Downtown Home + Parking,22295450,Evan,Little Italy,32.72377867,-117.1682558,Entire home/apt,145,1,165,318
6554076,Southpark Cozy Loft / Private Bath/ Private Entry,1189967,Patrick,South Park,32.72066172,-117.1226033,Private room,75,2,85,161
6558086,Private room/ bath for Comic Con!,33774000,Christina,Serra Mesa,32.77733071,-117.1522326,Private room,130,2,38,0
6560509,Sunset Cliffs Cottage,33923751,Thuy,Ocean Beach,32.73657394,-117.2552832,Entire home/apt,150,2,85,286
6568686,Located in Hillcrest,22242215,Bill,Midtown,32.74232724,-117.1581085,Private room,73,1,255,161
6570453,South Park Urban Cottage,23386991,Dorothy,Balboa Park,32.72330038,-117.1313413,Entire home/apt,230,3,56,275
6571903,Southpark Classic Garden Home,1189967,Patrick,South Park,32.71950919,-117.1236492,Private room,50,2,149,148
6588843,Central Private Room pool access!,30319497,Marcel,Balboa Park,32.71665906,-117.1298684,Private room,58,28,38,43
6602484,Walk Score 82 * Outdoor Space * Coffee * W/D,29882720,Shanna,East Village,32.70257665,-117.1465139,Entire home/apt,271,3,106,305
6613227,Vintage Spanish Flat in heart of SD,34607577,Kathleen,North Hills,32.74337934,-117.1452419,Entire home/apt,145,3,96,310
